dim_X,dim_Y,dim_Z,objpath
9.778257064848571,2.8696244683063186,2.4763655311765205,15084.obj
7.067959932199949,8.025472593694003,2.171397675094833,15085.obj
5.4134400844309285,6.951047221685985,2.976157005623887,15086.obj
7.671604406191549,8.283703913644219,2.698230093368553,15087.obj
7.003491576262946,9.656655434549839,2.242187695117968,15088.obj
7.947804407956968,9.798601541441357,2.1076347887080766,15089.obj
5.198678049801924,2.7152408370236705,2.9393155076402446,15090.obj
6.194938007947813,6.438217650041832,2.8555856641290474,15091.obj
3.1425380904534537,5.3979546361729165,2.5274110070120486,15092.obj
7.373836687268491,2.5263516444583423,2.9049709388790497,15093.obj
5.197456786960091,5.75129474843535,2.405537832965378,15094.obj
8.326727586889401,8.153382364393307,2.090579510285235,15095.obj
8.879759550242133,3.6937845304624637,2.7160431018721702,15096.obj
9.542253537624708,6.3638383061778505,2.5117986821471505,15097.obj
5.569342659061238,9.768919691021331,2.5840772136439494,15098.obj
5.963728813505061,3.811547946616492,2.795975872492431,15099.obj
5.061948512850136,8.593179056255662,2.0118819283764537,15100.obj
6.110408856045399,3.563268415899231,2.825963918203202,15101.obj
3.45235681657496,4.213229585146465,2.100808599451081,15102.obj
8.939282873167905,9.479964660012474,2.011351046653565,15103.obj
4.222594256027222,7.7625756090499065,2.424319820613214,15104.obj
5.4379081133323,6.926465372064921,2.749799844823558,15105.obj
5.017233122006298,8.459018352473358,2.646947333184533,15106.obj
6.417440651269963,8.368928977385806,2.548897264695527,15107.obj
4.695265050359604,4.441705919902355,2.8120882136588,15108.obj
7.567607118566596,2.6526201543597208,2.3653945139747483,15109.obj
4.995360315492167,2.6800805749891494,2.3755528663462337,15110.obj
7.573838062010011,3.8295068305601494,2.7792707665790655,15111.obj
5.015972437620867,9.543742633528698,2.742051002914543,15112.obj
2.6364115504760006,5.415785303168455,2.1594514893901486,15113.obj
7.7314969530986115,4.962375390708015,2.4189043436667554,15114.obj
4.645107144457728,4.078293083702737,2.052090604207039,15115.obj
7.616095015518613,8.988423386309982,2.683724130553802,15116.obj
9.109003401756377,9.565446931073259,2.3121994280040767,15117.obj
5.049722087244376,9.958525330012748,2.3601772331287547,15118.obj
8.990807899894623,8.131173382943155,2.814240795386314,15119.obj
9.105778903547227,8.550522217453764,2.166496271625776,15120.obj
7.8314867462062105,5.130691853098865,2.8267456550542938,15121.obj
5.558015111087628,3.5073162273426908,2.1118374473227517,15122.obj
9.903614578562767,7.665723105931766,2.9918854427710375,15123.obj
9.61447704409056,4.328674515932002,2.7481176531953153,15124.obj
3.9540934923073596,4.99504976572447,2.2820674110010533,15125.obj
9.047589525074468,8.036944152024352,2.9742588715815996,15126.obj
8.94634458452197,3.798993518070637,2.133296414842476,15127.obj
3.1852529906061458,4.45541058005875,2.2097863396621813,15128.obj
8.364231378759488,3.9667798609928093,2.526969380986462,15129.obj
5.527334668306418,8.392413259272402,2.12263285012719,15130.obj
2.5426880518918664,4.240355835982874,2.118113828285951,15131.obj
4.173102912025697,4.021898853994978,2.1313680275829734,15132.obj
5.179528647925132,3.3596565794056166,2.2245946173056623,15133.obj
4.255560396676397,7.843260919892788,2.840577170030045,15134.obj
7.115832005998507,4.932109273740261,2.0151302814610332,15135.obj
3.3252244404461364,9.517618950213688,2.2539399761099697,15136.obj
8.08175260535555,8.462857011723221,2.71220513815682,15137.obj
8.388002172778911,4.494711620456297,2.0230081625902763,15138.obj
3.0711502002741087,8.487452121399999,2.8074204590453102,15139.obj
6.1318105796329645,5.2614163378268595,2.8949104392985134,15140.obj
3.1136406848194875,9.002247663194805,2.64540698243223,15141.obj
5.4998216042409185,6.85426121279393,2.8622648202998113,15142.obj
4.932941994427242,4.6687548580066665,2.3373422408293547,15143.obj
5.776457927517194,9.594968927466901,2.599321580153381,15144.obj
9.468339435955993,9.897457603613603,2.556522674986949,15145.obj
5.219885746402605,9.120282349546441,2.3269679945360284,15146.obj
4.457119775431305,4.954402977857626,2.869695038816917,15147.obj
9.220192334604747,8.183255604314626,2.9587740023450753,15148.obj
6.281302868185319,8.760476010016788,2.325914709918079,15149.obj
4.674762107060664,3.672895101989517,2.303827278513405,15150.obj
5.960980887628494,6.0581931650806915,2.765099914977611,15151.obj
7.044252232804656,8.350851976609098,2.776555498704183,15152.obj
5.934238459876898,3.3934992026430493,2.9865520678203774,15153.obj
9.817174896808492,8.844474671707639,2.079275589480707,15154.obj
3.901739564613209,8.923357669173079,2.390656153432135,15155.obj
4.953464512572577,4.988164113063918,2.854868258944842,15156.obj
7.918977664340588,7.488549016097434,2.5676066436687277,15157.obj
6.42730652175298,4.427731071918854,2.807757729642055,15158.obj
8.555326396492552,8.727535612660517,2.1491184998417183,15159.obj
3.352142268815018,7.670345199457927,2.825472812403087,15160.obj
4.949899182122834,5.471859916024112,2.719535196400675,15161.obj
3.9752831397197532,7.527093197307801,2.8407369595073417,15162.obj
6.450568791239865,4.1332463911649455,2.8781165396760984,15163.obj
2.7734326519835326,9.88914070412019,2.546400331698729,15164.obj
3.7265320791138286,4.160484507117447,2.850258265106304,15165.obj
6.928189988076765,5.785146228647415,2.90946865140154,15166.obj
9.50017420263135,6.816222405653085,2.0278180672994672,15167.obj
4.1429748125322945,9.796903867897193,2.6226319163197775,15168.obj
9.576115988285874,9.559555428663964,2.9780565858156844,15169.obj
8.971091420533089,6.7754136972659005,2.3326484952021316,15170.obj
3.0224637417085765,7.412524717905594,2.933536194101128,15171.obj
4.555035906915414,7.725057694022862,2.7375586708177955,15172.obj
8.08521786759484,4.330778916509437,2.2626591414358117,15173.obj
6.6166982733739275,4.31107001513654,2.8986790890717016,15174.obj
2.738158163240241,8.025842502099657,2.487915887146455,15175.obj
3.28000406331082,4.021750563119728,2.4442014755610915,15176.obj
7.510576725046563,9.557358296592835,2.149208928777151,15177.obj
7.1502893937918,4.957896799619513,2.5676009046614547,15178.obj
9.456008347645724,2.666744580328277,2.8005969252092715,15179.obj
5.193893464116327,9.609077168884735,2.0333017671174862,15180.obj
5.721611712697296,9.055983386339747,2.8409003974505405,15181.obj
7.040543579320036,4.657310678188324,2.4662497396997884,15182.obj
4.967020051297743,2.6914411447951,2.4629674968171593,15183.obj
4.131284661761079,6.226920286830312,2.8693323853942294,15184.obj
3.9687772076657337,7.072523221795619,2.4896691471970542,15185.obj
2.7590897312830593,4.03533248569864,2.1004960330278615,15186.obj
5.788128705234868,7.482307736946681,2.7983084218965217,15187.obj
6.8471870836373965,7.1313681674177225,2.711734068070594,15188.obj
8.164347572111135,7.1362815794267505,2.3878076935077504,15189.obj
8.343656906936157,3.6474319548916214,2.505421423825449,15190.obj
8.776111549143355,4.167287047508005,2.618005556586043,15191.obj
3.719941704607544,5.904159891593695,2.211947917459321,15192.obj
4.633018978937777,3.4061056191235766,2.356515110887531,15193.obj
7.652665011710384,9.298272180315955,2.999025382622602,15194.obj
5.0355777995005075,4.038629898365732,2.596669281607552,15195.obj
8.91870923876504,4.534373628571251,2.099065393002814,15196.obj
7.819454237852881,5.967371525846653,2.4771570000451617,15197.obj
4.4162863740139455,8.422472857046795,2.709536565228896,15198.obj
4.182389582561541,6.205009099893632,2.4557431904908835,15199.obj
3.123780913783904,7.4000831870607335,2.2738635864858803,15200.obj
9.39419948455204,7.812843835884669,2.709384220992418,15201.obj
4.098266863521904,4.177238484010347,2.816923755253206,15202.obj
7.633729551238544,4.293785987109292,2.2980087483713647,15203.obj
4.769269117014222,6.85868031562557,2.4547726829080077,15204.obj
7.277832890818088,4.0175089574733995,2.489588310715064,15205.obj
5.984681190417673,5.120170245789039,2.0665361549309997,15206.obj
2.892189431357401,6.27198694624487,2.3869096034095,15207.obj
9.915386024343725,5.930609891600979,2.7775393247365403,15208.obj
9.681285883108568,4.244097804544,2.8327251964997133,15209.obj
9.808716606101253,8.643142012129449,2.556986729851175,15210.obj
9.084088728879061,6.405613431084955,2.9725641977572836,15211.obj
6.4759665297621805,9.619552821845186,2.472186968860393,15212.obj
4.472853279220708,9.019053202948196,2.3269369611306114,15213.obj
9.679453632589183,4.301541028436359,2.2713123318551505,15214.obj
7.34145505601568,7.45633597681033,2.279153937870588,15215.obj
8.170776923233259,5.960491524300993,2.5859612320220533,15216.obj
2.8809298669421444,9.25791229022828,2.0070492145247645,15217.obj
4.094677325300161,2.6834520669606063,2.6861272407760026,15218.obj
3.883622446951793,8.475455441004293,2.556114452525082,15219.obj
3.779591031303699,6.27734623856517,2.97732809205331,15220.obj
9.292721527407386,5.541817934136951,2.13105492448828,15221.obj
6.270607234571531,5.689587655859007,2.475606536982763,15222.obj
5.183006531390914,6.92110390897068,2.301721190749648,15223.obj
4.14904211444582,8.094412117622324,2.2392745991526644,15224.obj
4.590731554592811,5.651587658962924,2.242855874009678,15225.obj
6.2614570687412066,4.069104071776904,2.308272543695488,15226.obj
5.344833494992122,8.773099394307232,2.523249596663442,15227.obj
2.9046206527384473,5.735271723994375,2.933046635420665,15228.obj
7.495317765814581,8.570727986916168,2.363226714977489,15229.obj
2.842220512460289,7.650982215564628,2.264848093688295,15230.obj
3.6172016752166902,8.653137642828941,2.5131168740258563,15231.obj
4.385062250284395,7.9569481423319175,2.6744454917568765,15232.obj
3.2701961102972064,8.26294627793272,2.5751675680384167,15233.obj
4.858231706823214,8.505040989135633,2.9121754679455254,15234.obj
8.846410329858912,5.5895174750354,2.26537659592517,15235.obj
8.145186493211732,3.315374820018576,2.7448817559024983,15236.obj
8.46607741069572,8.800183869790118,2.0172902024143347,15237.obj
4.260374689179175,3.0783302269536943,2.7047612240828904,15238.obj
9.672677751409232,5.313809896582223,2.647979486867059,15239.obj
8.279318094410193,8.338266673607176,2.3099470274205216,15240.obj
2.657631058711828,6.322308671482958,2.049802664535342,15241.obj
8.855849365807973,8.197815228202513,2.9686194257362195,15242.obj
9.87237373745496,9.767052230460555,2.536264647514033,15243.obj
7.65183951717712,4.1538947318879025,2.233686230572775,15244.obj
6.27918833631421,9.27089509409402,2.2782604382501686,15245.obj
5.987330529759074,5.161520632761475,2.7122315948211035,15246.obj
9.38277137907906,4.6001973698552465,2.177342317189625,15247.obj
9.474922325364894,7.104712468883799,2.316553068413837,15248.obj
4.2480891037212505,8.50018426065084,2.80551099235754,15249.obj
3.9473897734874845,7.515009059626244,2.7020610643100857,15250.obj
2.765069839651328,4.925648785828223,2.8361962748014156,15251.obj
6.045802477450423,7.861014525462807,2.3465047873798914,15252.obj
8.056542051715352,3.1762767148652626,2.9453038752671663,15253.obj
7.036353429727373,9.077380907054971,2.7783296004714844,15254.obj
7.213553537649235,8.785286571755108,2.834594392967862,15255.obj
7.195010945193328,5.896073224961606,2.475329073218754,15256.obj
9.302948437099985,5.995250476425819,2.6076979787340755,15257.obj
4.653273248089881,8.439478552961678,2.4416869481419003,15258.obj
4.820375302464277,8.352717149460691,2.4228311750745126,15259.obj
5.809486608004711,8.442444634451826,2.6189602694348855,15260.obj
6.153166760342712,8.679369322250562,2.4117888337085596,15261.obj
8.365381959986038,8.591754283968703,2.871586133990842,15262.obj
5.075659826028302,5.372465685316758,2.8851546053781636,15263.obj
7.263197724888723,4.084177023932254,2.8045365243199507,15264.obj
7.342857312554764,3.8617950191931456,2.220083034021874,15265.obj
3.8059451942714673,8.881698829936331,2.567103543502195,15266.obj
2.944668965215617,5.3162464241556595,2.5846414868532257,15267.obj
2.726593837368812,7.8688354289553875,2.7155316570880332,15268.obj
8.961832062118491,6.335015534214217,2.6848430321988372,15269.obj
3.470860060938499,7.624816474142737,2.833372334379922,15270.obj
6.5465236267481846,4.545457281297457,2.3259521629249895,15271.obj
4.438275829841821,4.338767291486642,2.594953281273368,15272.obj
4.378649838415811,9.58462059530368,2.8950881234710018,15273.obj
8.51265861421803,3.018663917114732,2.6166661343659996,15274.obj
4.184044311682172,9.396579394945253,2.8281057613817078,15275.obj
8.54484226164541,4.845019284504266,2.1537113904136755,15276.obj
5.764686801402667,3.557657749940814,2.300263762454739,15277.obj
7.203267132547732,9.906349328208481,2.119896325442849,15278.obj
2.859330402538824,6.032406658501962,2.7966951904905692,15279.obj
3.8862948923939733,8.827286597994346,2.129714658836124,15280.obj
5.6876545414595165,4.40518330952343,2.322603714770049,15281.obj
8.406305316564309,6.286527365688336,2.677374611919209,15282.obj
2.8433751073211573,3.73495690660075,2.4772692070570894,15283.obj
3.413544755373863,8.07936376762745,2.9626914217440126,15284.obj
6.124781414459514,5.8547935930461845,2.63266555551333,15285.obj
5.967765809845298,5.5397779383346055,2.6042782370413073,15286.obj
5.2458160636849165,4.6957132984841135,2.084936028021377,15287.obj
8.762003019042693,9.528273698540392,2.0895383633986566,15288.obj
4.303078770659251,3.603317616820373,2.047224269835495,15289.obj
9.988765101650767,6.811040071314597,2.729284899955173,15290.obj
9.885262134352377,8.28582164342451,2.3636129674435913,15291.obj
4.494885058484874,3.659427212222197,2.209881915627623,15292.obj
5.4244440393907905,8.374159554679002,2.025777785549028,15293.obj
3.1456930371501137,5.2677497704569785,2.1555612189892313,15294.obj
4.3836232399875925,4.113489495422162,2.7334340810917936,15295.obj
6.103588745117422,6.1771402938496065,2.866528302929182,15296.obj
4.765627791111646,7.534806648097288,2.9092187721457385,15297.obj
8.789135343476758,4.892783568935165,2.9594257947095235,15298.obj
7.6252783426979125,4.915044321087562,2.8357707577682856,15299.obj
5.927068070238468,6.4167582824733405,2.634460340043855,15300.obj
9.579460781480176,8.225703715535168,2.509517250962311,15301.obj
8.850655908901778,6.534364783580588,2.5926413908784545,15302.obj
4.292070455033233,5.486660519764897,2.191684412896331,15303.obj
5.256734946869095,2.670562680525032,2.609223464377378,15304.obj
9.300160365764699,4.52654034297208,2.9886041529645535,15305.obj
6.953339359210469,5.33155674833104,2.2102911368515694,15306.obj
9.861034795625013,3.0225755332786775,2.9142251895645144,15307.obj
3.619991310889274,7.879070223192785,2.7179819590078362,15308.obj
8.56299979250846,8.735788921722262,2.637231300582573,15309.obj
2.6972674006315387,7.987229677107749,2.4043186221916666,15310.obj
4.890378280218535,3.024253889818437,2.1255304129846224,15311.obj
3.888082840670535,2.9758077581678077,2.1825286638885975,15312.obj
7.258722933640588,8.26028385823424,2.856902216243637,15313.obj
5.004764473644826,6.544017242083038,2.4082827509935756,15314.obj
7.337880252013794,3.0068770298478453,2.228277852713887,15315.obj
9.554185769616293,7.723865854527727,2.834363576941618,15316.obj
4.294590565837103,6.64037610716591,2.979891508575614,15317.obj
9.052628707472678,3.8141076679887274,2.2859232196675134,15318.obj
2.9272790011893406,3.698035558605845,2.6575663166913053,15319.obj
2.9322682319672917,8.22300873409051,2.867373147328406,15320.obj
7.10230916572967,5.37884328004906,2.635182097655195,15321.obj
4.559108784993379,5.797086575635486,2.3284970791733093,15322.obj
4.5542820097530345,6.679565243542153,2.6264043496412963,15323.obj
8.561616453874914,2.682215973093852,2.0856363707493797,15324.obj
7.672653164362666,8.821195190599452,2.4354908304306457,15325.obj
5.231479515604507,9.625830113902357,2.4932292593406014,15326.obj
3.028467277518336,4.815148797003227,2.85486641581962,15327.obj
4.579383199472927,3.1134172725113407,2.3665388588792435,15328.obj
4.148806015174287,2.7423721353581962,2.072092356245348,15329.obj
9.63982775565498,9.657427610712457,2.524300132138634,15330.obj
2.9078940624831504,9.150357296167305,2.8221738787561668,15331.obj
2.8232170806313417,6.2766340608111175,2.314784653132771,15332.obj
5.737237151287937,8.206931112291079,2.648042140476896,15333.obj
9.954146221988116,3.596538718115446,2.6310244853459066,15334.obj
4.739158082692143,7.8640691449842866,2.0962763587912843,15335.obj
7.350368931019354,3.720441764389899,2.699275740110365,15336.obj
5.6278588210569565,9.149860101223503,2.0537842803294115,15337.obj
7.2955867157514405,3.306385123206626,2.506519321722081,15338.obj
8.666317897344086,3.5609444832406383,2.0308413009700024,15339.obj
6.363995478996543,8.381983867308522,2.432376250582484,15340.obj
9.309895727853108,2.725651359424838,2.824603484630108,15341.obj
8.142051420032036,5.550144145424822,2.32362662510068,15342.obj
3.351809774031439,8.399049789022229,2.527814171444771,15343.obj
4.643429776556497,4.419684062917745,2.4336414992231363,15344.obj
9.133646080948068,9.865111116550615,2.181149036065072,15345.obj
8.771631829289563,9.836440423045119,2.9140544950459835,15346.obj
4.879652894396015,7.35466603547872,2.474307537691525,15347.obj
9.35666881112644,3.414910291312635,2.3595762396630033,15348.obj
7.02283730604497,5.359450313156529,2.3717485625433437,15349.obj
6.406190176194055,8.228969678109546,2.9438481106255914,15350.obj
9.23067561155571,4.087849236642635,2.698584602618902,15351.obj
5.404046389763294,5.751970121545712,2.456685163295327,15352.obj
4.157734640634729,3.8470897576727277,2.0980317176640444,15353.obj
5.227838812469127,5.091829673869971,2.4427774240188147,15354.obj
7.216934064092368,6.950717422550097,2.849825360782372,15355.obj
5.469434260089082,4.80626843048087,2.416230128081202,15356.obj
2.5330457420599677,5.962719618085514,2.4606118762570333,15357.obj
8.309652822614835,5.333976035098205,2.934691447968295,15358.obj
7.324512349240495,7.244411935344155,2.048387836916111,15359.obj
5.819461827711121,3.800742739184388,2.169512003830366,15360.obj
9.379758758600634,4.355358459382192,2.632494968377253,15361.obj
3.038825939967529,5.272167235736538,2.8702052558333557,15362.obj
7.342060530469749,3.0913172876745927,2.1281841788509785,15363.obj
6.7770082088666515,8.405481170917504,2.3675418463685545,15364.obj
8.60355298386216,3.4137904366678375,2.1412380831947586,15365.obj
8.087983944350363,8.570247942263919,2.9724221021929913,15366.obj
6.362525676386003,8.40442907857439,2.303735293454291,15367.obj
9.209221790069726,6.413985673574937,2.1278893194234714,15368.obj
7.231903723355197,2.639402134905703,2.1912061197600012,15369.obj
2.518012089611488,7.9876147552406795,2.3980552822267147,15370.obj
6.216139741088819,5.68828731210248,2.447096932752025,15371.obj
3.8436245585475266,4.536944512104279,2.666619407522821,15372.obj
8.706261518028139,6.5248783715480325,2.7731143317842832,15373.obj
5.839029334204966,2.6402441461781763,2.9780898984864868,15374.obj
6.19714020759769,5.665084286546944,2.821394516185764,15375.obj
8.08058516710938,3.312920152496215,2.002223012972885,15376.obj
8.149371800614134,3.582810318064901,2.2360126891756615,15377.obj
2.5748433233595693,5.839836116049661,2.3940209942690918,15378.obj
3.213203630738197,8.803697959700475,2.956585192075675,15379.obj
2.8254302644554667,8.13469198098788,2.5997037220285866,15380.obj
3.5251744379173378,6.136411231995304,2.879242764487656,15381.obj
7.684734623012851,4.058153707746964,2.957281910939741,15382.obj
2.854410486625996,5.522157470430635,2.572689011721724,15383.obj
6.898921141031113,4.439781901902663,2.0906978952768998,15384.obj
6.132556899245878,7.332975322120813,2.2034966284351096,15385.obj
7.194103493975855,3.241890847810737,2.0733498614299193,15386.obj
7.896774903665162,3.9054356735437565,2.650262570746434,15387.obj
7.700257305418667,6.877005683069035,2.840811647716065,15388.obj
6.398367029068747,8.350215356413944,2.4559371773964958,15389.obj
5.20795100283136,7.5263102539326905,2.0294258798074267,15390.obj
9.826558968766262,6.4998589084036995,2.931155785427905,15391.obj
3.73886596041634,8.443885444156503,2.958498085325295,15392.obj
3.0422346915447944,8.114168102508765,2.6912016796108587,15393.obj
7.044852602237563,7.353553254255593,2.998175436857611,15394.obj
2.9205753633102876,9.811931415029616,2.2285916355083275,15395.obj
8.137912749107617,5.582237268313769,2.3649951349179825,15396.obj
7.519620434657519,4.8422889778542375,2.373522992115416,15397.obj
3.505819086181421,6.9576500551203395,2.4378177463081543,15398.obj
8.43530308988844,8.267162828328786,2.1270650845856056,15399.obj
5.320470989305212,9.393690802361998,2.861810789592022,15400.obj
2.5968144132210322,6.364328446669756,2.209936482057234,15401.obj
6.175218939956331,6.8985038332584105,2.175727858845195,15402.obj
9.191389110267803,6.4074831823698855,2.9132523427611776,15403.obj
9.802373702388357,7.22856482967696,2.3141668894716845,15404.obj
7.685612352985533,2.977622499471545,2.502761596338874,15405.obj
5.039460774397787,4.997583063053241,2.615702867927032,15406.obj
9.686438021239393,5.386818701213189,2.596753292911695,15407.obj
7.337133563397832,4.310860972121651,2.0106124510757413,15408.obj
3.0087033509722882,3.8855258819730163,2.0438806765693647,15409.obj
2.8487929757120254,4.219570095763761,2.8340982840447957,15410.obj
9.965634993635984,7.248147719577721,2.7243976659865505,15411.obj
6.45712416833074,3.3110341661043403,2.111163983305464,15412.obj
5.45327953964224,3.086268750088499,2.914440611132731,15413.obj
8.20043802626352,3.4210826014597524,2.8920105102486278,15414.obj
2.645587738060998,2.5136610421499133,2.513151576456402,15415.obj
7.007684831010549,9.899338334089876,2.2093420193358795,15416.obj
4.570101552637306,7.544036849178724,2.231226097269192,15417.obj
8.978080419309777,8.034466359772535,2.0734995402602134,15418.obj
6.716983684396941,8.606069176269589,2.3720992653797017,15419.obj
3.597948026795832,3.4363812992234055,2.667750789993502,15420.obj
5.6144776632697715,4.223228165174169,2.888820731550614,15421.obj
5.449656862283758,2.949173792913054,2.220073260914134,15422.obj
3.681756560051038,4.139196994176477,2.472695764176472,15423.obj
9.371402307420297,3.1402722311059796,2.9836285449366997,15424.obj
3.2536125691772417,4.930935669739792,2.8685487857333807,15425.obj
7.299110011603695,8.161287245198526,2.976815415847436,15426.obj
8.721721302005307,9.462815412300245,2.1140667840051814,15427.obj
5.901167299716477,3.074265609160653,2.9938135980073035,15428.obj
9.094975213184442,3.2409998682761225,2.1745704754148143,15429.obj
5.15972999463775,8.635629021033711,2.6786448020896754,15430.obj
6.817934743438217,9.473030192983458,2.6250163049051403,15431.obj
7.553786429758328,3.559935604627425,2.298096041786663,15432.obj
8.235079095193695,2.5758764299611876,2.2287930215870118,15433.obj
8.821495138386556,3.252273702346633,2.274362973222884,15434.obj
9.419450648587482,4.058526451714947,2.5060027662226467,15435.obj
9.815908045087035,7.196516744792499,2.4997052337830006,15436.obj
7.704724101009427,7.861841664423228,2.1790285036967907,15437.obj
4.590375320488032,3.2474403115801143,2.591648235322948,15438.obj
8.910645603977919,9.052851796719317,2.909422304112934,15439.obj
3.1958000730903158,9.738706584308828,2.5610842941280128,15440.obj
6.386983085672741,6.4566362344874655,2.12702251486341,15441.obj
5.03090733621641,5.178524650175154,2.0400852775781964,15442.obj
8.634243587710815,9.784939197368875,2.9005639673728902,15443.obj
6.511824235224638,8.461268271648228,2.0010630855077918,15444.obj
5.625919323884501,5.428909284940946,2.8572123701013163,15445.obj
7.928549390868292,8.291628245688141,2.8294728306583714,15446.obj
6.547759025076332,3.2872701769481796,2.7367507015100356,15447.obj
4.202585306224843,9.197882658507208,2.2590461125070114,15448.obj
3.5317398114288334,6.556641830172182,2.508202829364852,15449.obj
8.903607470837207,3.9044383112594545,2.132677734615238,15450.obj
8.923315806564924,6.881657735107359,2.4442761857545605,15451.obj
4.6620186098860215,3.6788922947041005,2.56634889941984,15452.obj
5.936727286267555,2.6959371254962465,2.4098706000271877,15453.obj
7.860781906129607,6.306334505179413,2.16618245543435,15454.obj
5.235033572225748,3.652921119140244,2.0808568639463174,15455.obj
8.797456607743372,2.8593634546228945,2.003075850368214,15456.obj
3.891591680189306,7.159682701047971,2.2043167960913967,15457.obj
5.0337791395470965,5.400481181686795,2.4978323752937834,15458.obj
3.7188752646245904,8.768847452139084,2.6443974002945856,15459.obj
7.451018115511677,4.413883887579591,2.3816204795069833,15460.obj
7.616788679063323,9.136501899991217,2.527232590777431,15461.obj
4.036823904116051,4.228281475377555,2.8309101482704624,15462.obj
8.199900812125016,9.164510165710801,2.4761240004472427,15463.obj
3.8441366420412755,6.6633867111436,2.2191513694682183,15464.obj
3.8337771393296434,2.7423125519378804,2.475715905755408,15465.obj
6.132045784314238,6.922437029618257,2.858269790248288,15466.obj
3.402237458561616,2.923566907583338,2.8995164943388496,15467.obj
7.119675269203287,5.474178689985657,2.740734648244777,15468.obj
2.9468526621669207,5.965646386335072,2.395498683483011,15469.obj
7.161449234204817,6.0648143622374535,2.307981071198611,15470.obj
5.9190051045744445,5.517597601788731,2.367603131681,15471.obj
9.520954364847501,5.652133310593824,2.4327166595741776,15472.obj
8.071412225017637,6.010241183326537,2.5132127410742005,15473.obj
5.210132330867504,8.673949193412941,2.5265732886420436,15474.obj
8.945154067670895,9.58985859679883,2.696457417078191,15475.obj
8.169755933914924,3.3247890035717,2.295336332101165,15476.obj
5.750932908835296,3.079503002341116,2.9393204835487974,15477.obj
9.289118371908224,4.895934420545702,2.59086269252969,15478.obj
6.113127165834078,6.933825264291672,2.9102134570251117,15479.obj
7.273770395014593,4.763073789796644,2.768691810358786,15480.obj
6.813734864689051,3.558590007984753,2.0693926033061065,15481.obj
7.327384957870698,3.1818554550795577,2.873665917829715,15482.obj
2.823895418373198,5.359575284297792,2.0165376753371027,15483.obj
4.149183823539289,9.157826306451351,2.5703797465358904,15484.obj
8.250390302657438,8.461274749093276,2.634922416971148,15485.obj
8.57678491015794,7.1615837795658015,2.7234234251134772,15486.obj
8.032252440214087,4.649260213239622,2.6091432181615613,15487.obj
6.716486496825811,5.790872049602485,2.7330441026308843,15488.obj
3.6467649460493528,2.6212725045014764,2.6992108888384325,15489.obj
6.364628169985199,6.822645305881501,2.4632248651468904,15490.obj
5.305121121760623,9.79465737802191,2.7607916144909748,15491.obj
2.8298269767979543,5.049068615840855,2.8698162433289447,15492.obj
7.077298811342892,3.2666362619438862,2.9609282803997767,15493.obj
9.412663964110717,5.052430322970865,2.9522874147511406,15494.obj
4.902525628978221,6.03561035909559,2.0617492805737547,15495.obj
6.5699916434226155,4.405058556170498,2.008427951568858,15496.obj
5.310603189957092,4.234905338001941,2.5952487377691065,15497.obj
3.9697261829642776,9.727951730016516,2.616325092237087,15498.obj
9.087726141098134,5.200171360240661,2.5302246096668926,15499.obj
6.28000446080358,5.275481789418834,2.8589524759723046,15500.obj
4.047423498241601,7.1350287201229765,2.3268235046131016,15501.obj
4.331927075162884,6.083267235113238,2.9397716874933555,15502.obj
5.541163725842357,9.269850205099374,2.183951914713432,15503.obj
9.568119593182441,6.129958528150745,2.334291469544851,15504.obj
2.8985444654025545,3.627818947330345,2.1055124463539174,15505.obj
4.68982751303847,5.305934378457861,2.3507394839888365,15506.obj
4.5976267021055826,3.792547982604046,2.024136380361994,15507.obj
3.3089030320485966,8.765417494444618,2.800531933980686,15508.obj
8.33970533644219,8.995883499266457,2.743453029847956,15509.obj
6.9230263902997455,7.1775160804125955,2.6815650386997163,15510.obj
7.869745774180364,5.5422194173179715,2.39992492844933,15511.obj
6.7607007183466346,7.761854178502674,2.4530265514506278,15512.obj
9.328508612314693,4.07829388290572,2.5905912831149367,15513.obj
7.640942626710812,5.525829591855093,2.061665191074023,15514.obj
9.897742671138204,7.327846212741217,2.06893251894606,15515.obj
6.596792384757685,3.038376215091124,2.100446326454347,15516.obj
6.393280908209368,6.391969231619704,2.188138186432152,15517.obj
6.409146023886389,3.144992519069424,2.0589747606212034,15518.obj
6.0743225729745145,4.124803603995238,2.7681129212155806,15519.obj
9.224993534346766,4.7426078645389325,2.089270698376262,15520.obj
4.587334845802634,8.240093046840535,2.070624416351796,15521.obj
5.366331213225523,8.8818631839017,2.75108478785892,15522.obj
9.958736115203205,6.184123071477866,2.10262576587657,15523.obj
2.687306814414694,2.7107030077881142,2.10425449229704,15524.obj
4.359760470196022,3.4787807621237823,2.1693153907852336,15525.obj
7.514988829421609,8.524755351178063,2.1819696565914173,15526.obj
7.772543109991112,5.006527377133718,2.9253831637005137,15527.obj
4.449685921850549,6.827656020205842,2.5212291942319567,15528.obj
3.311665246524079,9.69981400375104,2.6143160991665706,15529.obj
8.41822679650878,5.8678475263075835,2.702733486089383,15530.obj
7.881830008682081,9.914160520703184,2.1231406672889737,15531.obj
8.684707085767677,8.560645075393566,2.7762808330460023,15532.obj
5.94184721462401,8.132030424816682,2.785775322808247,15533.obj
5.0188217025138915,6.658050461434854,2.5177906065839823,15534.obj
8.093016246093349,6.358068517875475,2.733369042118693,15535.obj
